"","Name","Project","Score"
"4253","project-6242","ES1102",0.151080688871807
"2976","project-31478","IC1301",0.150904502658231
"4562","project-693","ES1202",0.150854255585134
"203","project-11595","MP1305",0.150793565613725
"4610","project-7066","TU1204",0.15078903880099
"783","project-18245","ES1404",0.150697844494875
"4741","project-7438","TD1205",0.150661099154007
"2491","project-29545","TU1305",0.150616390591575
"1299","project-22624","TU1206",0.150557049926186
"3513","project-33515","BM1406",0.150410984758965
"1512","project-23774","BM1406",0.150369015811559
"4731","project-7296","MP1106",0.150348877932673
"1777","project-26001","CM1201",0.150318116132688
"4469","project-6705","FP1106",0.150299832017413
"3473","project-33339","TU1104",0.150250606470582
"2638","project-30307","ES1005",0.150220554598904
"3487","project-33416","ES1103",0.150209932261655
"3330","project-32839","ES1206",0.150175967007709
"4369","project-6451","FA1407",0.150157747965766
"2184","project-28153","CM1002",0.150106925663474
"2196","project-28193","FP1304",0.15008796786247
"617","project-16293","CM1106",0.150018391535921
"2281","project-28592","TU1004",0.149769135727377
"4336","project-6378","BM1003",0.149764046488046
"1155","project-21737","CM1306",0.149763612227949
"3959","project-35059","IS1303",0.149746481137367
"3507","project-33498","CM1206",0.149662441781191
"1844","project-26324","ES1402",0.149655746945326
"501","project-14699","IC1105",0.149633409123366
"2771","project-30812","ES1406",0.149337204355886
"646","project-16682","IC1405",0.149314368017101
"117","project-10946","TU1104",0.149262490907765
"2335","project-28881","BM1007",0.149220447762256
"3831","project-34562","ES1406",0.149191751336943
"2104","project-27600","BM1406",0.149140332588146
"3135","project-32204","FP1102",0.149110253983224
"2790","project-30845","TU1201",0.149108654960979
"2249","project-28436","IC1406",0.149049132202528
"1626","project-24690","BM1007",0.14901886063125
"2052","project-27356","FA1302",0.149003616973943
"3117","project-32100","ES1005",0.148965599205045
"262","project-12438","TU1004",0.148901053800251
"3150","project-32258","TU1302",0.148870606287579
"1077","project-21163","ES1304",0.1487577236743
"1335","project-22805","CM1101",0.148746823808134
"4374","project-6456","MP1301",0.148708349506833
"2846","project-31057","TD1005",0.14861064002934
"3159","project-32326","TU1202",0.148587666980104
"207","project-11613","TU1104",0.148259174641138
"375","project-13428","IC1304",0.148243687028871
"4938","project-7918","MP1406",0.14820283358097
"4712","project-7277","IC1102",0.148109770005303
"163","project-11229","TD1208",0.14806298528247
"3545","project-33696","IC1405",0.148032968794022
"4597","project-7053","IS1205",0.147932519022394
"2883","project-31212","FP1305",0.147878265891661
"2914","project-31317","ES1406",0.1478172130758
"4097","project-5910","BM1104",0.147786814458002
"7","project-10053","MP1202",0.147775121597001
"1708","project-25291","IS1106",0.147772991776455
"3932","project-34981","FP1101",0.147646346151663
"3301","project-32765","CM1003",0.147608718894463
"3164","project-32344","CM1106",0.147594885611314
"4207","project-6141","IC1201",0.147572932336583
"3196","project-32423","MP1209",0.147565197938981
"2917","project-31322","FP1404",0.147541985880963
"2168","project-28111","CM1106",0.147395948182546
"1264","project-22425","CM1303",0.147380809201741
"2836","project-31029","IC1307",0.14735085909086
"2640","project-30310","IC1105",0.14734055377514
"3311","project-32797","TU1004",0.147279364601923
"1447","project-23398","MP1006",0.147151250979001
"4372","project-6454","BM1406",0.147129609023202
"819","project-18661","BM1102",0.147113733160807
"3345","project-32895","CM1106",0.147093730817618
"3561","project-33747","MP1305",0.147028658118816
"124","project-10993","TD1102",0.146999928670254
"3606","project-33886","TU1403",0.146982714317075
"4480","project-6736","CM1201",0.146968078748894
"4820","project-7783","BM1104",0.146925993913492
"3784","project-34413","TD1006",0.146839561779176
"2375","project-29033","IC1202",0.146835751950193
"1955","project-26995","BM1004",0.146665810084302
"4852","project-7815","CM1306",0.146606305998618
"4641","project-7142","TD1207",0.14659382654225
"4680","project-7238","MP1207",0.146591342263596
"2200","project-28217","CM1307",0.14658880773357
"333","project-12926","CM1104",0.146579175080949
"4625","project-7098","ES1201",0.146520048342559
"4302","project-6341","BM1004",0.146457870225512
"631","project-16564","BM1402",0.146382429700855
"2182","project-28150","CM1005",0.146331960354894
"3255","project-32611","FP1205",0.146306975775986
"3601","project-33873","MP1301",0.146233646743977
"3403","project-33070","FA1001",0.14617384343835
"4373","project-6455","BM1007",0.146111539822903
"3273","project-32671","FP1304",0.146109555889821
"3184","project-32388","FA1405",0.146027180420685
"3981","project-35156","ES1301",0.146015265581213
"4602","project-7058","IS1002",0.146007686827505
"4334","project-6376","CM1003",0.146003266028726
"316","project-12861","MP1208",0.145985377528261
"3742","project-34314","MP1405",0.145933953787673
"89","project-10800","CM1402",0.145929556243583
"371","project-13310","TU1209",0.145841291623312
"1563","project-24168","FP1404",0.145811362734387
"3305","project-32777","TD1103",0.145678377407915
"3323","project-32817","TD1007",0.145583921106753
"258","project-12404","CM1004",0.145567944765068
"3850","project-34651","TU1102",0.145545831890146
"2139","project-27904","FA1004",0.14546095284384
"1478","project-23538","MP1006",0.145407610748509
"4786","project-7589","ES1005",0.145406555017714
"24","project-10192","MP1001",0.145359083527059
"827","project-18753","BM1304",0.145320746304751
"4898","project-7869","ES1203",0.145274239988543
"897","project-19454","FA1002",0.145272079153633
"3416","project-33134","BM1402",0.145242843720784
"3162","project-32340","FA1004",0.145240279232306
"4607","project-7063","IS1002",0.145188419601666
"4353","project-6406","CM1001",0.145132137822578
"252","project-12305","CM1106",0.145079171659227
"251","project-12301","CM1106",0.145079171659227
"900","project-19457","CM1001",0.145003543802665
"2170","project-28116","IC1202",0.144989469401113
"567","project-15770","MP1106",0.144950113331166
"4627","project-7100","ES1104",0.144910606354336
"2510","project-29620","TU1104",0.144846966578635
"2509","project-29619","TU1104",0.144846966578635
"946","project-19948","TD1203",0.144777896195803
"4768","project-7510","FA1207",0.144681013453552
"4991","project-8368","CM1005",0.144656263187355
"3304","project-32776","CM1003",0.144653796137128
"2568","project-29963","BM1102",0.144493625169539
"2234","project-28354","BM1307",0.144450472131239
"3872","project-34788","MP1208",0.144450405512812
"1763","project-25820","MP1106",0.144442498598238
"540","project-15509","TU1004",0.14436518388098
"2591","project-30070","IC1402",0.144264515853592
"1673","project-25056","CM1101",0.144242191256734
"2103","project-276","ES1201",0.144187095177244
"4304","project-6343","IC1304",0.144179269654144
"774","project-18178","ES1005",0.144174123288383
"3037","project-31725","MP1203",0.144166872510544
"1552","project-24027","MP1209",0.144152953709864
"5013","project-8596","MP1209",0.144149268810773
"5063","project-9151","TU1004",0.144143384958873
"5044","project-9016","TU1004",0.144133826113581
"4183","project-6028","MP1407",0.144106156147475
"2024","project-27230","CM1005",0.144094069758351
"4532","project-6860","CM1003",0.144029358006404
"4736","project-7427","IS1004",0.144018449666386
"3922","project-34948","CM1106",0.143993086535691
"25","project-10193","MP1102",0.143977742696927
"1157","project-21743","BM1402",0.143934021730957
"2850","project-31114","TU1406",0.143923417578481
"279","project-12669","FP1404",0.1438555824985
"3604","project-33882","FP1003",0.143839158405906
"1574","project-24290","TD1207",0.143780607781868
"4506","project-6776","FA1208",0.143751513906918
"1402","project-23147","FA1103",0.143718218354873
"3638","project-33971","FA1004",0.143704275937315
"3687","project-34141","ES1406",0.143666293164138
"309","project-12854","CM1105",0.143625445748668
"4556","project-6893","CM1002",0.143600825529165
"1183","project-21880","CM1302",0.143566721064552
"5021","project-8744","CM1305",0.143562665439752
"1543","project-23941","MP1405",0.143484046431849
"73","project-10598","MP1405",0.143479872557249
"4261","project-6250","TU1004",0.143456951160815
"668","project-16887","CM1201",0.14343714721117
"381","project-13466","CM1004",0.143421256962153
"2273","project-28559","TU1004",0.143359336390384
"779","project-18201","CM1002",0.143342360340775
"1760","project-25800","MP1106",0.143326448764663
"2942","project-31392","FA1401",0.143280851338584
"4441","project-6626","IC1305",0.143246823918202
"2153","project-28028","ES1203",0.143198583403464
"2035","project-27245","ES1002",0.143176172463207
"1161","project-21752","CM1001",0.143169049630898
"1535","project-23893","IC1304",0.143129182801078
"2233","project-28348","IS1002",0.143106148496425
"965","project-202","MP1303",0.143096388708269
"1553","project-24030","FP1207",0.143092675214215
"3420","project-33152","TU1104",0.142968628903025
"4324","project-6363","IC1405",0.142927363083132
"2373","project-29026","ES1005",0.142881653979493
"3660","project-34033","CM1005",0.142871470382187
"4697","project-7262","IC1301",0.142856302204858
"3152","project-32269","FA1001",0.142852468478815
"3003","project-31596","MP1406",0.142835408518639
"1783","project-26062","MP1301",0.142821816896752
"2174","project-28124","CM1106",0.14276959478504
"4510","project-6780","MP1301",0.142734048024891
"543","project-15512","TU1004",0.142733338990359
"542","project-15511","TU1004",0.142730355159173
"541","project-15510","TU1004",0.142730355159173
"843","project-18846","MP1102",0.1427132025529
"1040","project-20826","FA1407",0.14269499148938
"3086","project-31912","IC1406",0.14261189180148
"2476","project-29476","CM1401",0.142583521644533
"1771","project-25960","TU1401",0.14256717056546
"872","project-19112","FP1404",0.142493360847466
"329","project-12919","CM1401",0.142468000256762
"5035","project-8915","MP1102",0.142462084643012
"2292","project-28644","MP1301",0.142438802455888
"1482","project-23568","IS1106",0.142379823125235
"793","project-18416","ES1002",0.142295301223841
"2045","project-27280","ES1402",0.142245303059771
"4642","project-7143","ES1102",0.142216676964249
"3081","project-31881","TU1406",0.142208307397267
"795","project-18462","BM1007",0.142176196710901
"1456","project-23414","TU1104",0.142157257534206
"1701","project-25238","CM1207",0.142058830616775
"919","project-19648","BM1304",0.142042004548178
"2520","project-29669","MP1407",0.142036780268316
"1874","project-26524","TD1001",0.142026772951518
"4675","project-7233","IC1301",0.141968528798696
"5080","project-99","IC1004",0.141932203997451
"5079","project-98","IC1004",0.141932203997451
"5078","project-97","IC1004",0.141932203997451
"5077","project-96","IC1004",0.141932203997451
"5076","project-95","IC1004",0.141932203997451
"5075","project-94","IC1004",0.141932203997451
"5074","project-9360","IC1004",0.141932203997451
"5009","project-8468","MP1001",0.141920491566295
"835","project-18775","MP1104",0.141890065494465
"2","project-10013","IS1105",0.141806616656215
"217","project-11638","FP1005",0.141768802245108
"839","project-18784","BM1304",0.14176512785805
"620","project-16365","ES1309",0.141673786220701
"2342","project-28921","FA1204",0.141673420370287
"1405","project-23160","IS1308",0.141668067640923
"4130","project-5955","FA1006",0.14159669629658
"2094","project-27524","ES1301",0.141593674656194
"3317","project-32809","FP1201",0.141593008810797
"901","project-19458","CM1001",0.141536360690301
"1608","project-246","FP1005",0.141519587983981
"1924","project-26828","IC1301",0.141488734516273
"2688","project-30443","FP1304",0.141427876073917
"1534","project-23889","IC1401",0.141401024914201
"2243","project-28377","MP1304",0.141360714011276
"3089","project-31929","IS1409",0.141323534824682
"3486","project-33360","FA1302",0.141277975464177
"3846","project-34628","FA1405",0.141229757379512
"2044","project-27279","CM1207",0.141225483838747
"1400","project-23144","IC1104",0.141159790125838
"4636","project-7112","TU1401",0.141070535024278
"3260","project-32622","MP1203",0.141024581506953
"3835","project-34586","FA1407",0.140936826886833
"1943","project-26961","MP1006",0.140936781747113
